ZIP_CODE,LOCATION,OWNER1,OWNER2,BLDG_CODE,TOTAL_AREA,LIVABLE_AREA,RECORDING_DATE,brief_desc,STD_OWNER,ABBR,MARKET_VALUE,MARKET_VALUE_DATE,LAST_SALE_PRICE,LAST_SALE_DATE,TAXABLE_LAND_VALUE,TAXABLE_BLDG_VALUE,EXEMPT_LAND_VALUE,EXEMPT_BLDG_VALUE
191211212,2140 N DOVER ST,CITY OF PHILA,DEPT OF PUBLC PROP,O30,672,872,12/30/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,000.00",3/1/2001,500.00,12/19/1983,0.00,0.00,256.00,64.00
191211741,2024 N 31ST ST,REDEVELOPMENT AUTHORITY,OF PHILA,SR,1089,0,7/12/2006,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,600.00,5/1/2001,1.00,7/12/2006,0.00,0.00,192.00,0.00
191332706,2729 N ORKNEY ST,CITY OF PHILA,,SR,513,0,5/27/1980,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,600.00,3/1/2001,500.00,5/27/1980,0.00,0.00,192.00,0.00
191332022,3112 N 08TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,822,0,10/30/1992,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,500.00,3/1/2001,800.00,6/17/1992,0.00,0.00,160.00,0.00
191211412,2028 N LAMBERT ST,CITY OF PHILA,DEPT OF PUBLC PROP,O50,858,1461,4/7/1986,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,700.00,3/1/2001,500.00,2/24/1986,0.00,0.00,98.00,126.00
191253116,2518 E SERGEANT ST,CITY OF PHILA,,SR,816,0,7/2/1979,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,000.00",8/1/2005,1.00,7/2/1979,0.00,0.00,640.00,0.00
191222127,1833 N MARSHALL ST,CITY OF PHILADELPHIA,,SR,1150,0,9/9/2003,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,000.00",1/1/2003,800.00,7/16/2003,0.00,0.00,320.00,0.00
191334005,2547 N FRONT ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SC,1120,0,1/8/1987,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,000.00",3/1/2001,800.00,12/8/1986,0.00,0.00,320.00,0.00
191251923,2046 MARTHA ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,1233,0,8/18/1969,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"1,000.00",1/1/2002,1.00,8/18/1969,0.00,0.00,320.00,0.00
191442701,53-57 W CHELTEN AVE,PHILA AUTH FOR IND DEV,,AA0,6400,4500,5/28/1981,,PHILADELPHIA AUTHORITY FOR INDUSTRIAL DEVELOPMENT,PAID,"270,000.00",6/1/2005,1.00,5/28/1981,"35,700.00","35,700.00",0.00,0.00
191331925,925 W HUNTINGDON ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1058,0,5/22/1990,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,500.00,3/1/2001,800.00,3/26/1990,0.00,0.00,160.00,0.00
191404422,805 W TIOGA ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,542,732,5/19/1995,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,000.00",6/1/2002,4.00,5/19/1995,0.00,0.00,357.00,923.00
191400000,1045 W TIOGA ST,NEW LIFE CHURCH OF GOD EV,,SR,1226,0,9/9/2010,City of Phila.,,,"1,000.00",5/1/2005,"1,001.00",9/9/2010,0.00,0.00,320.00,0.00
191463815,2637 TITAN ST,CITY OF PHILA        LEN,DEPT OF PUBLC PROP,SR,592,0,7/18/1987,City of Phila.,,,"2,000.00",1/1/2002,1.00,4/27/1987,0.00,0.00,640.00,0.00
191040000,757 N DE KALB ST,REDEVELOPMENT AUTHORITY,OF PHILA,SR,1123,0,10/26/2005,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"6,700.00",10/1/2008,1.00,10/26/2005,0.00,0.00,"2,144.00",0.00
191343900,2204 E AUBURN ST,CITY OF PHILA,DEPT PUB PROP,SR,799,0,1/11/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,000.00",1/1/2002,1.00,1/8/1985,0.00,0.00,320.00,0.00
191463843,1225 S 27TH ST,CITY OF PHILA,DEPT PUB PROP,SR,816,0,10/4/1988,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,000.00",1/1/2002,800.00,8/29/1988,0.00,0.00,640.00,0.00
191323440,3026 W DAUPHIN ST,CITY OF PHILA,REAL ESTATE DIV,SR,1394,0,2/24/1983,City of Phila.,REAL ESTATE DIVISION ?,PUBPROP,800.00,3/1/2001,500.00,1/24/1983,0.00,0.00,256.00,0.00
191343936,2842 TULIP ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,756,0,2/5/1971,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"1,000.00",1/1/2002,1.00,2/5/1971,0.00,0.00,320.00,0.00
191213326,1702 W NORRIS ST,CITY OF PHILA,DEPT PUB PROP,SR,1458,0,4/11/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,000.00",3/1/2001,500.00,3/25/1985,0.00,0.00,320.00,0.00
191213939,2225 STEWART ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,560,0,7/28/1972,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,500.00",9/1/2008,1.00,7/28/1972,0.00,0.00,"1,440.00",0.00
191431320,5524-30 PINE ST,CITY OF PHILA,DEPT OF PUBLIC PROP,RA,5120,0,5/8/1973,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"18,000.00",1/1/2002,1.00,5/8/1973,0.00,0.00,"5,760.00",0.00
191391530,5102 FUNSTON ST,CITY OF PHILADELPHIA,,O30,757,1188,4/18/1995,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"5,000.00",7/1/2005,1.00,2/13/1995,0.00,0.00,200.00,"1,400.00"
191346100,3550 E ALLEN ST,CITY OF PHILADELPHIA,,LD0,43110,2400,5/4/2005,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"100,000.00",8/1/2010,800.00,4/15/2005,0.00,0.00,"32,000.00",0.00
191214846,1233-35 W COLLEGE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,2702,0,6/26/2002,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"70,300.00",8/1/2008,1.00,6/14/2002,0.00,0.00,"22,496.00",0.00
191212320,1622 PAGE ST,PHILADELPHIA HOUSING DEVE,,SR,816,0,6/5/2007,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,500.00,3/1/2001,1.00,4/30/2007,0.00,0.00,160.00,0.00
191251921,2012-14 FRANKFORD AVE,REDEVELOPMENT AUTHORITY O,,SC,4320,0,10/25/2006,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"5,000.00",7/1/2006,4.00,10/25/2006,0.00,0.00,"1,600.00",0.00
191332120,624 W YORK ST,CITY OF PHILA,,SR,1023,0,6/5/1972,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,500.00,3/1/2009,1.00,6/5/1972,0.00,0.00,160.00,0.00
191464207,2224 GREENWICH ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,686,0,6/28/1985,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"2,000.00",11/1/2005,1.00,6/28/1985,0.00,0.00,640.00,0.00
191212841,2534 TURNER ST,CITY OF PHILA,,O50,791,1516,7/19/1971,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,700.00,1/1/2002,1.00,7/19/1971,0.00,0.00,44.00,180.00
191213103,1711 N 19TH ST,REDEVELOPMENT AUTHORITY,OF PHILA,SR,1658,0,10/21/2005,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"8,300.00",7/1/2008,1.00,9/20/2005,0.00,0.00,"2,656.00",0.00
191263522,1610 CHELTEN AVE,CITY OF PHILA,MORRIS ESTATE REC CTR,JN0,167956,9611,5/2/1961,City of Phila.,?,PUBPROP,"475,000.00",3/1/2001,2.00,5/1/1961,0.00,0.00,"64,000.00","88,000.00"
191462524,2236 KIMBALL ST,CITY OF PHILADELPHIA,,SR,741,0,7/8/2003,,CITY OF PHILADELPHIA,PUBPROP,"7,400.00",11/1/2008,800.00,6/23/2003,"2,368.00","2,368.00",0.00,0.00
191421444,6072 ALLMAN ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,O30,936,960,4/30/1975,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"13,700.00",1/1/2002,1.00,4/30/1975,0.00,0.00,608.00,"3,776.00"
191243111,1550 E WINGOHOCKING ST,REDEVELOPMENT AUTHORITY O,,SR,6080,0,7/30/2004,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,700.00",3/1/2001,4.00,7/30/2004,0.00,0.00,"1,184.00",0.00
191344038,2052 E WILLIAM ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,879,0,7/29/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,000.00",1/1/2002,500.00,5/6/1985,0.00,0.00,320.00,0.00
191323524,2542 N 28TH ST,CITY OF PHILA,DEPT PUB PROP,O30,960,1215,10/15/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,000.00",3/1/2001,500.00,10/1/1984,0.00,0.00,22.00,298.00
191324632,2639 W GORDON ST,CITY OF PHILA,DEPT PUB PROP,SR,700,0,6/3/1987,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,800.00,3/1/2001,800.00,4/27/1987,0.00,0.00,256.00,0.00
191332617,516 W HUNTINGDON ST,CITY OF PHILADELPHIA,,SR,1094,0,9/9/2003,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,000.00",3/1/2001,800.00,7/16/2003,0.00,0.00,320.00,0.00
191324502,2215 N BROAD ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,2372,0,2/25/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",3/1/2001,500.00,12/3/1984,0.00,0.00,480.00,0.00
191212842,2532 W OXFORD ST,CITY OF PHILA,DEPT OF PUBLIC PROP,U50,1167,1762,6/3/1987,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"5,000.00",3/1/2001,800.00,4/27/1987,0.00,0.00,383.00,"1,217.00"
191323505,2416 N MARSTON ST,CITY OF PHILADELPHIA,,O30,700,924,6/25/1991,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,000.00",3/1/2001,800.00,6/11/1990,0.00,0.00,64.00,256.00
191411312,6017-35 OGONTZ AVE,CITY OF PHILA,DEPT OF PUBLIC PROPERTY,ZA0,26644,4417,12/15/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"520,000.00",1/1/2007,500.00,12/5/1983,0.00,0.00,"67,200.00","99,200.00"
191391705,4907-49 BROWN ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SD,30360,0,1/1/1943,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"75,000.00",3/1/2001,"7,250.00",1/1/1943,0.00,0.00,"24,000.00",0.00
191501616,1500-08 WADSWORTH AVE,CITY OF PHILA,DEPT OF PUBLIC PROP,ZA1,7615,5100,12/30/1957,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"260,000.00",1/1/2002,1.00,12/30/1957,0.00,0.00,"13,085.00","70,115.00"
191341400,1141 E ATLANTIC ST,CITY OF PHILA,,SI,13844,0,1/12/1959,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"6,200.00",1/1/2002,1.00,1/12/1959,0.00,0.00,"1,984.00",0.00
191332900,314 W DAUPHIN ST,PHILADELPHIA HOUSING,AUTHORITY,JP,1008,0,12/19/1968,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING AUTHORITY,PHA,"1,000.00",4/1/2006,1.00,12/19/1968,0.00,0.00,320.00,0.00
191041821,3721 HAVERFORD AVE,REDEVELOPMENT AUTHORITY,OF PHILA,SR,1615,0,2/26/2004,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"14,500.00",10/1/2008,4.00,2/26/2004,0.00,0.00,"4,640.00",0.00
191212216,1941 N 20TH ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1854,0,9/30/1970,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,800.00,3/1/2001,1.00,9/30/1970,0.00,0.00,256.00,0.00
191214705,2220 INGERSOLL ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,960,0,4/20/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"7,700.00",9/1/2008,500.00,2/7/1983,0.00,0.00,"2,464.00",0.00
191331517,1019 W ARIZONA ST,CITY OF PHILADELPHIA,,SR,720,0,8/24/2005,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,500.00,3/1/2001,800.00,8/8/2005,0.00,0.00,160.00,0.00
191072415,831-35 CHERRY ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,RA,5227,0,8/24/1964,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"171,000.00",1/1/2002,1.00,8/24/1964,0.00,0.00,"54,720.00",0.00
191042352,3616 SPRING GARDEN ST,CITY OF PHILADELPHIA,,SR,2158,0,1/5/2007,,CITY OF PHILADELPHIA,PUBPROP,"19,400.00",10/1/2008,800.00,11/13/2006,"6,208.00","6,208.00",0.00,0.00
191332229,706 W LEHIGH AVE,CITY OF PHILA,DEPT PUB PROP,SR,1065,0,7/22/1988,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,000.00",10/1/2002,1.00,6/28/1988,0.00,0.00,640.00,0.00
191212823,1634 N 27TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,O30,735,944,4/5/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,000.00",7/1/2006,1.00,3/10/1983,0.00,0.00,253.00,387.00
191530000,8518 LUTHER PL,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,6000,0,12/8/1958,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,800.00",1/1/2002,1.00,12/8/1958,0.00,0.00,"1,536.00",0.00
191332035,3136 N DARIEN ST,CITY OF PHILADELPHIA,,SR,560,812,12/9/1997,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,500.00,8/1/2007,800.00,12/9/1997,0.00,0.00,160.00,0.00
191435225,5741 SPRINGFIELD AVE,CITY OF PHILA,,O30,1384,29504,6/26/1989,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"6,500.00",3/1/2001,800.00,6/5/1989,0.00,0.00,462.00,"1,618.00"
191405608,518 W GLENWOOD AVE,CITY OF PHILA,DEPT PUB PROP,SR,2596,0,2/16/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",11/1/2003,500.00,10/4/1983,0.00,0.00,480.00,0.00
191213318,1944 N 18TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1536,0,5/6/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,800.00,3/1/2001,500.00,4/22/1985,0.00,0.00,256.00,0.00
191531811,7508-12 ESTE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,7500,0,12/8/1958,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,900.00",1/1/2002,1.00,12/8/1958,0.00,0.00,"1,248.00",0.00
191283211,6915 LAWNTON ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,4325,0,6/21/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,600.00",1/1/2002,1.00,6/1/1984,0.00,0.00,"1,152.00",0.00
191314545,4997 1/2 W GIRARD AVE,CITY OF PHILA,,SR,1202,1728,3/4/1986,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"3,000.00",3/1/2001,500.00,2/24/1986,0.00,0.00,960.00,0.00
191462031,764 S 16TH ST,REDEVELOPMENT AUTHORITY O,,O50,750,1125,9/13/2010,,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"8,600.00",7/1/2007,3.00,5/18/2006,457.00,457.00,0.00,0.00
191463601,2932 WHARTON ST,CITY OF PHILA,DEPT OF PUBLIC RECORDS,SR,1054,0,10/20/1983,City of Phila.,DEPARTMENT OF RECORDS,PUBPROP,"2,000.00",1/1/2002,500.00,6/20/1983,0.00,0.00,640.00,0.00
191320000,2901 N 29TH ST,CITY OF PHILA,,LD1,694314,79143,1/1/1943,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,192,000.00",6/1/2006,1.00,1/1/1943,0.00,0.00,"76,288.00","305,152.00"
191283512,4145 MITCHELL ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,2814,0,7/30/1990,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"40,000.00",3/1/2001,"67,500.00",7/23/1990,0.00,0.00,"12,800.00",0.00
191441053,549 E WALNUT LA,REDEVELOPMENT AUTHORITY O,,SR,780,0,12/24/1998,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"6,000.00",5/1/2004,4.00,12/24/1998,0.00,0.00,"1,920.00",0.00
191212233,1922 W NORRIS ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,1120,0,4/10/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,500.00,1/1/2002,500.00,4/7/1985,0.00,0.00,160.00,0.00
191323417,2942 W DAUPHIN ST,CITY OF PHILA,DEPT PUB PROP,SR,1132,0,7/15/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,800.00,1/1/2002,500.00,6/20/1983,0.00,0.00,256.00,0.00
191211702,3237 W BERKS ST,REDEVELOPMENT AUTHORITY,OF PHILA,SR,1120,0,7/12/2006,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,700.00,3/1/2001,1.00,7/12/2006,0.00,0.00,224.00,0.00
191212918,2446 W OXFORD ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,U50,936,1758,1/19/1972,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"7,500.00",1/1/2002,"19,500.00",1/19/1972,0.00,0.00,378.00,"2,022.00"
191333041,2500-34 N 03RD ST,CITY OF PHILA,DEPT OF PUBLC PROP,JM1,25215,800,6/9/1947,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"65,200.00",2/1/2001,800.00,6/9/1947,0.00,0.00,"8,064.00","12,800.00"
191213121,1913 TURNER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,756,0,8/29/1997,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,800.00",9/1/2008,1.00,8/29/1997,0.00,0.00,"1,216.00",0.00
191344043,2089 E SOMERSET ST,REDEV AUTH OF PHILA,,SR,952,0,6/16/1992,,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"1,100.00",7/1/2007,1.00,6/12/1992,352.00,352.00,0.00,0.00
191332204,601 W CUMBERLAND ST,CITY OF PHILADELPHIA,,SR,1220,0,12/13/2002,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,500.00,1/1/2002,800.00,12/2/2002,0.00,0.00,160.00,0.00
191514305,414 N 61ST ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,1057,0,11/19/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",3/1/2005,500.00,11/5/1984,0.00,0.00,960.00,0.00
191431607,421 S 51ST ST,CITY OF PHILADELPHIA,,SR,1616,0,6/25/2008,,CITY OF PHILADELPHIA,PUBPROP,"4,800.00",8/1/2006,800.00,5/28/2008,"1,536.00","1,536.00",0.00,0.00
191413940,4841 N WARNOCK ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,1309,0,7/21/1987,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,500.00,10/1/2002,1.00,6/30/1987,0.00,0.00,160.00,0.00
191254306,1213-33 N DELAWARE AVE,CITY OF PHILA,DEPT OF PUBLIC PROP,SI,7689,0,9/12/1989,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"125,000.00",1/1/2002,"130,000.00",9/7/1989,0.00,0.00,"40,000.00",0.00
191042535,215-17 N 33RD ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,8750,0,12/4/1967,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"78,800.00",10/1/2008,1.00,12/4/1967,0.00,0.00,"25,216.00",0.00
191211704,1954 N 31ST ST,CITY OF PHILA,DEPT PUB PROP,SR,910,0,5/17/1989,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,500.00,5/1/2003,800.00,4/3/1989,0.00,0.00,160.00,0.00
191214007,2011 TURNER ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,770,0,12/20/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,900.00",9/1/2008,500.00,12/12/1983,0.00,0.00,"1,248.00",0.00
191436006,5900 EASTWICK AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SC,67940,0,12/8/1958,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"64,800.00",1/1/2002,1.00,12/8/1958,0.00,0.00,"20,736.00",0.00
191211116,3142 FRENCH ST,CITY OF PHILADELPHIA,,O30,889,970,10/12/1999,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,800.00,1/1/2003,1.00,8/5/1999,0.00,0.00,40.00,216.00
191120000,5001 S 13TH ST,PHILADELPHIA AUTHORITY FO,,SJ,117631,0,9/1/2006,P.A.I.D,PHILADELPHIA AUTHORITY FOR INDUSTRIAL DEVELOPMENT,PAID,"160,000.00",2/1/2007,1.00,7/1/2006,0.00,0.00,"51,200.00",0.00
191391808,822 N 48TH ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1135,0,6/18/1965,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,500.00",1/1/2002,1.00,6/18/1965,0.00,0.00,"1,440.00",0.00
191323524,2502 N 28TH ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,949,0,3/12/1971,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,500.00,1/1/2002,1.00,3/12/1971,0.00,0.00,160.00,0.00
191324619,2344 N 27TH ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,822,0,8/29/1971,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,500.00,3/1/2001,1.00,8/29/1971,0.00,0.00,160.00,0.00
191463846,1327 S 27TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,1289,0,7/18/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,000.00",1/1/2002,500.00,5/2/1983,0.00,0.00,640.00,0.00
191300000,2722 W HARPER ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,363,0,9/11/1968,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"9,100.00",9/1/2008,1.00,9/11/1968,0.00,0.00,"2,912.00",0.00
191214313,1438 N CARLISLE ST,CITY OF PHILADELPHIA,,SR,3674,0,7/15/1996,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"18,400.00",9/1/2008,1.00,2/15/1996,0.00,0.00,"5,888.00",0.00
191251303,2505 EMERALD ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,700,0,9/12/1989,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,000.00",7/1/2006,800.00,8/14/1989,0.00,0.00,640.00,0.00
191402530,4251 N REESE ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,845,1036,1/4/1988,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"15,000.00",1/1/2002,1.00,12/29/1987,0.00,0.00,664.00,"4,136.00"
191323441,3033 W DAUPHIN ST,CITY OF PHILA,,SR,1360,0,5/17/1989,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,800.00,11/1/2001,800.00,4/3/1989,0.00,0.00,256.00,0.00
191401317,4650 N 10TH ST,CITY OF PHILA,,SR,1290,0,10/11/1988,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,500.00,3/1/2001,1.00,9/28/1988,0.00,0.00,160.00,0.00
191323126,2818 W OAKDALE ST,CITY OF PHILADELPHIA,,SR,616,0,6/25/2008,,CITY OF PHILADELPHIA,PUBPROP,500.00,8/1/2001,800.00,5/28/2008,160.00,160.00,0.00,0.00
191460000,1146 DORRANCE ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,656,0,5/17/1989,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"6,000.00",11/1/2008,800.00,4/3/1989,0.00,0.00,"1,920.00",0.00
191332603,2422 N 06TH ST,CITY OF PHILA,,SR,2240,0,12/13/1976,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,500.00,3/1/2001,1.00,12/13/1976,0.00,0.00,160.00,0.00
191212110,1823 N 22ND ST,CITY OF PHILA,,SR,1728,0,4/21/1980,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,500.00,1/1/2002,500.00,4/21/1980,0.00,0.00,160.00,0.00
191212339,2026 N 16TH ST,PHILA HOUSING DEV CORP,,SR,957,0,6/8/2005,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,800.00,3/1/2001,11.00,6/1/2005,0.00,0.00,256.00,0.00
191323717,2121-33 W YORK ST,CITY OF PHILA,DEPT OF PUBLIC PROP,LU0,52180,6876,12/5/1956,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"178,800.00",3/1/2001,1.00,12/5/1956,0.00,0.00,"31,855.00","25,361.00"
191370000,3545 CARBON ST,CITY OF PHILA,,SI,184677,0,4/1/1941,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"100,000.00",3/1/2001,"60,000.00",4/1/1941,0.00,0.00,"32,000.00",0.00
